year,month,day,time,timezone,rain,snow,air_temperature,ground_temperature,highest_temperature,lowest_temperature,place,place_code,latitude,longitude
2020,3,6,00:00,UTC,0.6,89.0,-7.0,-18.0,-2.0,-14.7,Utsjoki,102035,69.75637,27.00678
2020,3,7,00:00,UTC,0,89.0,-4.0,-7.8,-0.4,-7.7,Utsjoki,102035,69.75637,27.00678
2020,3,8,00:00,UTC,1.5,88.0,-4.7,-16.4,-0.8,-12.4,Utsjoki,102035,69.75637,27.00678
2020,3,9,00:00,UTC,1.7,88.0,1.2,-2.2,3.3,-1.3,Utsjoki,102035,69.75637,27.00678
2020,3,10,00:00,UTC,0,88.0,-3.9,-5.6,1.8,-9.9,Utsjoki,102035,69.75637,27.00678
2020,3,11,00:00,UTC,3.7,88.0,-7.6,-14.3,-5.2,-12.5,Utsjoki,102035,69.75637,27.00678
2020,3,12,00:00,UTC,10.5,94.0,-3.6,-6.4,-2.9,-5.2,Utsjoki,102035,69.75637,27.00678
2020,3,13,00:00,UTC,0,103.0,-10.2,NULL,-3.6,-16.5,Utsjoki,102035,69.75637,27.00678
2020,3,14,00:00,UTC,2.0,101.0,-12.8,NULL,-7.8,-20.5,Utsjoki,102035,69.75637,27.00678
2020,3,15,00:00,UTC,0.4,102.0,-7.8,NULL,-2.1,-17.2,Utsjoki,102035,69.75637,27.00678
2020,3,16,00:00,UTC,0.1,100.0,-7.4,-16.7,-2.6,-15.7,Utsjoki,102035,69.75637,27.00678
2020,3,17,00:00,UTC,0.5,100.0,-3.7,-12.2,-0.8,-7.8,Utsjoki,102035,69.75637,27.00678
2020,3,18,00:00,UTC,0.5,99.0,-3.3,-9.4,-0.7,-6.3,Utsjoki,102035,69.75637,27.00678
2020,3,19,00:00,UTC,0,96.0,-6.6,-5.8,-3.2,-10.0,Utsjoki,102035,69.75637,27.00678
2020,3,20,00:00,UTC,0.4,96.0,-10.6,-16.0,-5.5,-15.0,Utsjoki,102035,69.75637,27.00678
2020,3,21,00:00,UTC,0,97.0,-10.9,NULL,-2.8,-25.0,Utsjoki,102035,69.75637,27.00678
2020,3,22,00:00,UTC,0,96.0,-1.0,-6.9,1.5,-3.3,Utsjoki,102035,69.75637,27.00678
2020,3,23,00:00,UTC,0,95.0,1.2,-7.6,4.2,-2.4,Utsjoki,102035,69.75637,27.00678
2020,3,24,00:00,UTC,0.2,94.0,1.5,-4.5,4.3,-0.9,Utsjoki,102035,69.75637,27.00678
2020,3,25,00:00,UTC,0.1,93.0,1.3,-6.0,5.3,-1.6,Utsjoki,102035,69.75637,27.00678
2020,3,26,00:00,UTC,0,92.0,0.7,-5.2,2.8,-2.5,Utsjoki,102035,69.75637,27.00678
2020,3,27,00:00,UTC,5.4,91.0,0.8,-3.7,3.6,-1.0,Utsjoki,102035,69.75637,27.00678
2020,3,28,00:00,UTC,4.0,101.0,-5.8,-13.0,-0.4,-9.1,Utsjoki,102035,69.75637,27.00678
2020,3,29,00:00,UTC,1.6,107.0,-6.5,NULL,-4.3,-8.1,Utsjoki,102035,69.75637,27.00678
2020,3,30,00:00,UTC,0.2,107.0,-8.5,NULL,-3.2,-13.1,Utsjoki,102035,69.75637,27.00678
2020,3,31,00:00,UTC,2.3,105.0,-8.9,NULL,-4.7,-18.2,Utsjoki,102035,69.75637,27.00678
2020,4,1,00:00,UTC,0.1,105.0,-5.8,NULL,-1.8,-9.2,Utsjoki,102035,69.75637,27.00678
2020,4,2,00:00,UTC,0,103.0,-12.7,-24.6,-4.3,-22.3,Utsjoki,102035,69.75637,27.00678
2020,4,3,00:00,UTC,0,102.0,-12.4,-20.9,-4.3,-19.8,Utsjoki,102035,69.75637,27.00678
2020,4,4,00:00,UTC,0,102.0,-11.7,-25.5,-1.9,-24.1,Utsjoki,102035,69.75637,27.00678
2020,4,5,00:00,UTC,0,101.0,-7.8,-18.1,-1.0,-15.5,Utsjoki,102035,69.75637,27.00678
2020,4,6,00:00,UTC,0.5,100.0,-7.1,-20.8,-0.2,-18.5,Utsjoki,102035,69.75637,27.00678
2020,4,7,00:00,UTC,1.3,100.0,0.5,-3.6,4.2,-3.2,Utsjoki,102035,69.75637,27.00678
2020,4,8,00:00,UTC,2.6,99.0,2.1,-4.7,5.6,-1.9,Utsjoki,102035,69.75637,27.00678
2020,4,9,00:00,UTC,0.1,99.0,-4.0,-3.0,3.2,-7.1,Utsjoki,102035,69.75637,27.00678
2020,4,10,00:00,UTC,0,99.0,-5.6,-16.8,-0.7,-13.7,Utsjoki,102035,69.75637,27.00678
2020,4,11,00:00,UTC,0,98.0,-4.4,-13.5,1.5,-10.1,Utsjoki,102035,69.75637,27.00678
2020,4,12,00:00,UTC,3.0,98.0,-3.8,-13.1,0.6,-10.2,Utsjoki,102035,69.75637,27.00678
2020,4,13,00:00,UTC,0,99.0,-0.7,-4.1,1.4,-2.9,Utsjoki,102035,69.75637,27.00678
2020,4,14,00:00,UTC,0.7,98.0,0.8,-4.4,3.5,-1.7,Utsjoki,102035,69.75637,27.00678
2020,4,15,00:00,UTC,0.1,96.0,1.7,-0.1,4.5,0.0,Utsjoki,102035,69.75637,27.00678
2020,4,16,00:00,UTC,0.1,94.0,-0.3,-6.5,2.2,-3.1,Utsjoki,102035,69.75637,27.00678
2020,4,17,00:00,UTC,3.5,93.0,1.4,-0.7,2.3,-0.2,Utsjoki,102035,69.75637,27.00678
2020,4,18,00:00,UTC,1.7,91.0,1.4,0.0,2.8,0.8,Utsjoki,102035,69.75637,27.00678
2020,4,19,00:00,UTC,0.9,91.0,3.0,-1.4,5.6,-0.2,Utsjoki,102035,69.75637,27.00678
2020,4,20,00:00,UTC,0,88.0,3.5,0.4,5.4,2.1,Utsjoki,102035,69.75637,27.00678
2020,4,21,00:00,UTC,0,86.0,2.0,-1.7,3.2,1.0,Utsjoki,102035,69.75637,27.00678
2020,4,22,00:00,UTC,0,85.0,1.6,-1.9,3.5,0.2,Utsjoki,102035,69.75637,27.00678
2020,4,23,00:00,UTC,0,84.0,-2.1,-5.4,1.2,-4.3,Utsjoki,102035,69.75637,27.00678
2020,4,24,00:00,UTC,0.3,83.0,-1.4,-5.5,0.7,-4.2,Utsjoki,102035,69.75637,27.00678
2020,4,25,00:00,UTC,1.5,84.0,-0.3,-2.4,1.3,-1.6,Utsjoki,102035,69.75637,27.00678
2020,4,26,00:00,UTC,1.3,84.0,-0.4,NULL,1.4,-2.2,Utsjoki,102035,69.75637,27.00678
2020,4,27,00:00,UTC,0.1,86.0,-1.1,NULL,0.7,-2.4,Utsjoki,102035,69.75637,27.00678
2020,4,28,00:00,UTC,0.1,84.0,-1.7,NULL,0.5,-3.7,Utsjoki,102035,69.75637,27.00678
2020,4,29,00:00,UTC,0,84.0,-3.4,-11.4,2.4,-10.2,Utsjoki,102035,69.75637,27.00678
2020,4,30,00:00,UTC,0,84.0,-3.2,-13.1,3.1,-10.4,Utsjoki,102035,69.75637,27.00678
2020,5,1,00:00,UTC,0,84.0,-1.6,-11.8,5.6,-10.6,Utsjoki,102035,69.75637,27.00678
2020,5,2,00:00,UTC,0,83.0,2.7,-3.4,8.0,-2.5,Utsjoki,102035,69.75637,27.00678
2020,5,3,00:00,UTC,6.0,80.0,2.2,-3.3,3.9,-0.1,Utsjoki,102035,69.75637,27.00678
2020,5,4,00:00,UTC,2.1,79.0,1.4,0.0,2.7,0.1,Utsjoki,102035,69.75637,27.00678
2020,5,5,00:00,UTC,0,77.0,3.5,-2.4,6.9,-0.6,Utsjoki,102035,69.75637,27.00678
2020,5,6,00:00,UTC,0,74.0,4.0,0.2,7.5,2.2,Utsjoki,102035,69.75637,27.00678
2020,5,7,00:00,UTC,0,69.0,3.2,-2.9,6.6,-0.6,Utsjoki,102035,69.75637,27.00678
2020,5,8,00:00,UTC,0,66.0,2.1,-1.2,4.8,0.5,Utsjoki,102035,69.75637,27.00678
2020,5,9,00:00,UTC,0,64.0,1.2,-2.2,5.0,-2.2,Utsjoki,102035,69.75637,27.00678
2020,5,10,00:00,UTC,5.3,61.0,0.4,-7.8,4.9,-6.6,Utsjoki,102035,69.75637,27.00678
2020,5,11,00:00,UTC,0.2,65.0,0.8,NULL,2.3,-0.5,Utsjoki,102035,69.75637,27.00678
2020,5,12,00:00,UTC,0,60.0,-0.7,-0.9,2.1,-1.6,Utsjoki,102035,69.75637,27.00678
2020,5,13,00:00,UTC,0,59.0,1.6,-7.4,7.0,-5.6,Utsjoki,102035,69.75637,27.00678
2020,5,14,00:00,UTC,5.5,58.0,0.5,-2.3,3.1,-1.1,Utsjoki,102035,69.75637,27.00678
2020,5,15,00:00,UTC,0,61.0,2.4,-0.6,6.1,-0.4,Utsjoki,102035,69.75637,27.00678
2020,5,16,00:00,UTC,4.0,57.0,3.3,-2.9,7.0,-2.1,Utsjoki,102035,69.75637,27.00678
2020,5,17,00:00,UTC,2.3,56.0,2.5,0.0,6.5,0.2,Utsjoki,102035,69.75637,27.00678
2020,5,18,00:00,UTC,0.5,52.0,2.5,-1.5,6.8,-1.1,Utsjoki,102035,69.75637,27.00678
2020,5,19,00:00,UTC,0,48.0,2.8,0.0,6.0,0.3,Utsjoki,102035,69.75637,27.00678
2020,5,20,00:00,UTC,0,44.0,2.8,-3.8,7.0,-2.8,Utsjoki,102035,69.75637,27.00678
2020,5,21,00:00,UTC,0,40.0,3.2,-5.3,7.7,-3.0,Utsjoki,102035,69.75637,27.00678
2020,5,22,00:00,UTC,0,36.0,5.4,-6.7,12.0,-3.4,Utsjoki,102035,69.75637,27.00678
2020,5,23,00:00,UTC,0,31.0,7.5,-4.0,13.9,-1.4,Utsjoki,102035,69.75637,27.00678
2020,5,24,00:00,UTC,0,24.0,9.3,-3.6,16.2,-0.6,Utsjoki,102035,69.75637,27.00678
2020,5,25,00:00,UTC,0,17.0,9.8,-3.3,17.8,-0.5,Utsjoki,102035,69.75637,27.00678
2020,5,26,00:00,UTC,0,8.0,9.8,-2.1,16.6,0.4,Utsjoki,102035,69.75637,27.00678
2020,5,27,00:00,UTC,0.4,0,8.5,0.7,13.6,3.2,Utsjoki,102035,69.75637,27.00678
2020,5,28,00:00,UTC,0,0,7.0,-2.1,12.2,0.9,Utsjoki,102035,69.75637,27.00678
2020,5,29,00:00,UTC,0,0,6.9,2.6,10.0,4.3,Utsjoki,102035,69.75637,27.00678
2020,5,30,00:00,UTC,2.0,0,6.2,1.6,9.5,3.8,Utsjoki,102035,69.75637,27.00678
2020,5,31,00:00,UTC,5.5,0,7.1,3.4,11.4,3.9,Utsjoki,102035,69.75637,27.00678
2020,6,1,00:00,UTC,0,0,13.0,3.9,18.3,5.2,Utsjoki,102035,69.75637,27.00678
2020,6,2,00:00,UTC,1.0,0,12.8,0.7,21.6,4.6,Utsjoki,102035,69.75637,27.00678
2020,6,3,00:00,UTC,0.2,0,7.2,3.6,10.9,5.3,Utsjoki,102035,69.75637,27.00678
2020,6,4,00:00,UTC,0,0,6.3,4.2,8.5,4.6,Utsjoki,102035,69.75637,27.00678
2020,6,5,00:00,UTC,1.1,0,8.3,5.0,13.3,5.0,Utsjoki,102035,69.75637,27.00678
2020,6,6,00:00,UTC,0.9,0,9.9,4.8,16.3,5.2,Utsjoki,102035,69.75637,27.00678
2020,6,7,00:00,UTC,2.8,0,11.2,6.7,17.7,9.5,Utsjoki,102035,69.75637,27.00678
2020,6,8,00:00,UTC,7.5,0,12.3,6.0,17.1,8.1,Utsjoki,102035,69.75637,27.00678
2020,6,9,00:00,UTC,1.7,0,7.0,5.4,13.8,5.3,Utsjoki,102035,69.75637,27.00678
2020,6,10,00:00,UTC,0,0,8.7,-2.9,14.5,0.9,Utsjoki,102035,69.75637,27.00678
2020,6,11,00:00,UTC,0,0,8.7,5.1,11.2,6.6,Utsjoki,102035,69.75637,27.00678
2020,6,12,00:00,UTC,0,0,10.4,-0.9,15.6,3.2,Utsjoki,102035,69.75637,27.00678
2020,6,13,00:00,UTC,0,0,17.5,2.8,25.4,6.2,Utsjoki,102035,69.75637,27.00678
2020,6,14,00:00,UTC,0.6,0,16.8,5.7,25.5,8.9,Utsjoki,102035,69.75637,27.00678
2020,6,15,00:00,UTC,0,0,10.4,8.9,17.4,9.2,Utsjoki,102035,69.75637,27.00678
2020,6,16,00:00,UTC,0,0,9.2,3.0,14.0,4.9,Utsjoki,102035,69.75637,27.00678
2020,6,17,00:00,UTC,0,0,12.8,0.0,19.9,3.6,Utsjoki,102035,69.75637,27.00678
2020,6,18,00:00,UTC,0,0,13.6,5.9,21.0,7.8,Utsjoki,102035,69.75637,27.00678
2020,6,19,00:00,UTC,0,0,8.4,5.5,13.0,6.7,Utsjoki,102035,69.75637,27.00678
2020,6,20,00:00,UTC,0,0,12.5,-2.6,18.7,1.7,Utsjoki,102035,69.75637,27.00678
2020,6,21,00:00,UTC,0,0,17.0,1.7,26.0,6.2,Utsjoki,102035,69.75637,27.00678
2020,6,22,00:00,UTC,0,0,12.8,2.8,18.4,6.4,Utsjoki,102035,69.75637,27.00678
2020,6,23,00:00,UTC,0,0,13.2,-0.2,21.7,3.9,Utsjoki,102035,69.75637,27.00678
2020,6,24,00:00,UTC,0,0,12.3,7.1,17.7,8.8,Utsjoki,102035,69.75637,27.00678
2020,6,25,00:00,UTC,6.0,0,14.4,0.7,23.0,5.3,Utsjoki,102035,69.75637,27.00678
2020,6,26,00:00,UTC,0,0,12.0,9.9,16.4,10.7,Utsjoki,102035,69.75637,27.00678
2020,6,27,00:00,UTC,0,0,8.8,7.3,12.4,7.7,Utsjoki,102035,69.75637,27.00678
2020,6,28,00:00,UTC,0,0,12.0,0.8,19.0,4.3,Utsjoki,102035,69.75637,27.00678
2020,6,29,00:00,UTC,16.2,0,7.2,6.0,12.9,6.5,Utsjoki,102035,69.75637,27.00678
2020,6,30,00:00,UTC,12.3,0,4.6,2.1,6.5,2.4,Utsjoki,102035,69.75637,27.00678
2020,7,1,00:00,UTC,10.7,0,7.8,5.2,10.1,5.3,Utsjoki,102035,69.75637,27.00678
2020,7,2,00:00,UTC,0.2,0,9.0,6.5,12.2,6.8,Utsjoki,102035,69.75637,27.00678
2020,7,3,00:00,UTC,3.9,0,13.2,1.0,18.9,4.0,Utsjoki,102035,69.75637,27.00678
2020,7,4,00:00,UTC,2.0,0,11.6,7.7,15.6,8.2,Utsjoki,102035,69.75637,27.00678
2020,7,5,00:00,UTC,10.7,0,8.4,5.3,13.9,7.4,Utsjoki,102035,69.75637,27.00678
2020,7,6,00:00,UTC,3.4,0,8.8,6.7,10.2,6.9,Utsjoki,102035,69.75637,27.00678
2020,7,7,00:00,UTC,9.2,0,12.1,5.1,16.7,6.7,Utsjoki,102035,69.75637,27.00678
2020,7,8,00:00,UTC,21.8,0,10.9,8.8,14.7,8.8,Utsjoki,102035,69.75637,27.00678
2020,7,9,00:00,UTC,0,0,11.9,9.2,15.5,9.1,Utsjoki,102035,69.75637,27.00678
2020,7,10,00:00,UTC,2.9,0,8.8,7.3,12.3,8.1,Utsjoki,102035,69.75637,27.00678
2020,7,11,00:00,UTC,0,0,11.4,4.5,16.0,6.7,Utsjoki,102035,69.75637,27.00678
2020,7,12,00:00,UTC,0,0,13.0,1.8,18.9,5.5,Utsjoki,102035,69.75637,27.00678
2020,7,13,00:00,UTC,0,0,12.7,3.7,17.5,7.5,Utsjoki,102035,69.75637,27.00678
2020,7,14,00:00,UTC,0,0,10.9,3.2,16.6,7.6,Utsjoki,102035,69.75637,27.00678
2020,7,15,00:00,UTC,0,0,14.1,-1.6,22.2,2.4,Utsjoki,102035,69.75637,27.00678
2020,7,16,00:00,UTC,9.5,0,14.7,4.4,21.7,8.1,Utsjoki,102035,69.75637,27.00678
2020,7,17,00:00,UTC,0,0,16.7,7.5,23.5,8.6,Utsjoki,102035,69.75637,27.00678
2020,7,18,00:00,UTC,5.2,0,15.3,12.7,20.1,11.5,Utsjoki,102035,69.75637,27.00678
2020,7,19,00:00,UTC,12.1,0,15.4,9.1,20.5,11.4,Utsjoki,102035,69.75637,27.00678
2020,7,20,00:00,UTC,13.6,0,17.1,13.7,21.7,13.8,Utsjoki,102035,69.75637,27.00678
2020,7,21,00:00,UTC,4.9,0,17.1,11.3,23.8,13.5,Utsjoki,102035,69.75637,27.00678
2020,7,22,00:00,UTC,5.6,0,13.6,12.3,16.5,11.5,Utsjoki,102035,69.75637,27.00678
2020,7,23,00:00,UTC,0.4,0,11.5,9.0,13.5,9.1,Utsjoki,102035,69.75637,27.00678
2020,7,24,00:00,UTC,0.6,0,17.6,11.8,22.7,12.1,Utsjoki,102035,69.75637,27.00678
2020,7,25,00:00,UTC,0,0,17.8,11.3,22.3,12.8,Utsjoki,102035,69.75637,27.00678
2020,7,26,00:00,UTC,0,0,17.7,6.0,24.3,9.6,Utsjoki,102035,69.75637,27.00678
2020,7,27,00:00,UTC,0,0,16.7,5.3,23.5,8.8,Utsjoki,102035,69.75637,27.00678
2020,7,28,00:00,UTC,0,0,18.5,6.2,25.0,10.2,Utsjoki,102035,69.75637,27.00678
2020,7,29,00:00,UTC,0,0,17.8,10.0,25.7,12.3,Utsjoki,102035,69.75637,27.00678
2020,7,30,00:00,UTC,0,0,14.5,10.8,19.0,11.9,Utsjoki,102035,69.75637,27.00678
2020,7,31,00:00,UTC,0,0,13.5,9.6,18.4,10.4,Utsjoki,102035,69.75637,27.00678
2020,8,1,00:00,UTC,0,0,11.7,5.9,16.0,9.4,Utsjoki,102035,69.75637,27.00678
2020,8,2,00:00,UTC,0.4,0,10.4,7.4,15.0,7.8,Utsjoki,102035,69.75637,27.00678
2020,8,3,00:00,UTC,0,0,11.5,1.0,16.5,5.6,Utsjoki,102035,69.75637,27.00678
2020,8,4,00:00,UTC,0,0,15.2,6.4,21.9,9.3,Utsjoki,102035,69.75637,27.00678
2020,8,5,00:00,UTC,0,0,12.8,3.0,17.7,7.0,Utsjoki,102035,69.75637,27.00678
2020,8,6,00:00,UTC,0.1,0,15.8,10.6,21.8,10.9,Utsjoki,102035,69.75637,27.00678
2020,8,7,00:00,UTC,0.3,0,14.2,11.1,18.0,12.6,Utsjoki,102035,69.75637,27.00678
2020,8,8,00:00,UTC,0,0,15.0,2.7,23.1,6.6,Utsjoki,102035,69.75637,27.00678
2020,8,9,00:00,UTC,19.9,0,11.3,7.7,18.0,9.9,Utsjoki,102035,69.75637,27.00678
2020,8,10,00:00,UTC,0,0,10.3,2.0,13.5,4.7,Utsjoki,102035,69.75637,27.00678
2020,8,11,00:00,UTC,0,0,10.9,7.6,13.5,8.5,Utsjoki,102035,69.75637,27.00678
2020,8,12,00:00,UTC,0.6,0,10.2,3.1,14.5,6.0,Utsjoki,102035,69.75637,27.00678
2020,8,13,00:00,UTC,6.2,0,11.1,6.0,14.8,7.4,Utsjoki,102035,69.75637,27.00678
2020,8,14,00:00,UTC,6.2,0,12.6,7.2,17.2,8.4,Utsjoki,102035,69.75637,27.00678
2020,8,15,00:00,UTC,9.3,0,11.6,10.8,20.3,9.2,Utsjoki,102035,69.75637,27.00678
2020,8,16,00:00,UTC,0.2,0,8.7,2.8,12.1,5.3,Utsjoki,102035,69.75637,27.00678
2020,8,17,00:00,UTC,0.5,0,8.3,3.3,11.6,5.9,Utsjoki,102035,69.75637,27.00678
2020,8,18,00:00,UTC,0,0,9.5,4.3,11.8,6.4,Utsjoki,102035,69.75637,27.00678
2020,8,19,00:00,UTC,2.7,0,12.2,3.0,19.8,7.2,Utsjoki,102035,69.75637,27.00678
2020,8,20,00:00,UTC,0,0,10.1,3.8,15.1,7.7,Utsjoki,102035,69.75637,27.00678
2020,8,21,00:00,UTC,1.2,0,11.9,7.9,13.8,8.6,Utsjoki,102035,69.75637,27.00678
2020,8,22,00:00,UTC,0,0,17.0,10.2,21.9,13.2,Utsjoki,102035,69.75637,27.00678
2020,8,23,00:00,UTC,1.9,0,16.6,12.6,21.2,15.1,Utsjoki,102035,69.75637,27.00678
2020,8,24,00:00,UTC,0,0,12.8,11.3,16.0,11.7,Utsjoki,102035,69.75637,27.00678
2020,8,25,00:00,UTC,0,0,10.3,5.6,15.8,7.7,Utsjoki,102035,69.75637,27.00678
2020,8,26,00:00,UTC,0.1,0,7.7,-1.1,14.1,1.2,Utsjoki,102035,69.75637,27.00678
